Sr,Name,Material Code,Material Name,Material Group,Marerial New Group,Has Serial No,Customer Code
3120,100772,100772,Gabion Box (2mx1mx1m) with diaphragm ,Consumable,Building & Civil Stores & Spares,0,
3121,100750,100750,MS Angle (40mm*40mm) 4 mm,Consumable,Building & Civil Stores & Spares,0,
3122,100887,100887,"Push rod (pry. cr.), rod diameter: 30 mm, rod Length: 100mm, thread: 250mm (double nut)",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3123,100886,100886,"Push rod (pry. cr.),rod diameter: 2inch,rod length :7 ft, thread :300mm (double nut)",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3124,100884,100884,"Secondary Crusher Spring (Rod Diameter 25mm, Outer diameter 150mm, Inner diameter 110mm, Free Length 304mm [30.4cm]",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3125,100883,100883,"Primary Crusher Spring (Rod diameter 36mm, Outer diameter 220mm, Inner diameter 150mm, Free Length 700 - 750mm)",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3126,100875,100875,Materials for Store Construction,Consumable,Building & Civil Stores & Spares,0,
3127,100882,100882,Decorating Light,Consumable,Other Miscelleanous Stores & Spares,0,
3128,100881,100881,Modular Switch,Consumable,Electrical (Stores & Spares),0,
3129,100880,100880,M seal 250g,Consumable,Other Miscelleanous Stores & Spares,0,
3130,100879,100879,U - Nails,Consumable,Building & Civil Stores & Spares,0,
3131,100878,100878,Ordinary Cord (o/d),Consumable,Explosive Stores & Spares,0,
3132,100877,100877,Power Gel 25 mm dia,Consumable,Explosive Stores & Spares,0,
3133,100874,100874,"PVC Tape 4""",Consumable,Building & Civil Stores & Spares,0,
3134,100873,100873,CP Joint,Consumable,Building & Civil Stores & Spares,0,
3135,100872,100872,CP stop Coke,Consumable,Building & Civil Stores & Spares,0,
3136,100871,100871,Shower,Consumable,Building & Civil Stores & Spares,0,
3137,100870,100870,"PVC Pipe 3""x10'",Consumable,Building & Civil Stores & Spares,0,
3138,100869,100869,Brass Handle,Consumable,Building & Civil Stores & Spares,0,
3139,100868,100868,Screw 25,Consumable,Building & Civil Stores & Spares,0,
3140,100867,100867,Tower bolt brass 150mm,Consumable,Building & Civil Stores & Spares,0,
3141,100866,100866,"PVC Pipe 3""x20'",Consumable,Building & Civil Stores & Spares,0,
3142,100865,100865,Sample plastic (20cm*10cm),Consumable,QC Stores & Spares,0,
3143,100864,100864,Filter paper watman # 40,Consumable,QC Stores & Spares,0,
3144,100863,100863,Funnel stand,Consumable,QC Stores & Spares,0,
3145,100862,100862,"Patton and Reader Indicator, 5gm",Consumable,QC Stores & Spares,0,
3146,100861,100861,"Erichrome black T. Indicator, 5gm",Consumable,QC Stores & Spares,0,
3147,100860,100860,"Ethanol, 500ml",Consumable,QC Stores & Spares,0,
3148,100859,100859,"Silver Nitrate (AgNO3), 500gm",Consumable,QC Stores & Spares,0,
3149,100858,100858,"Washing bottle, 500ml",Consumable,QC Stores & Spares,0,
3150,100857,100857,Silica Crucible (25ml),Consumable,QC Stores & Spares,0,
3151,100856,100856,Silica Crucible (50ml),Consumable,QC Stores & Spares,0,
3152,100855,100855,Nessler Cylinder (50ml),Consumable,QC Stores & Spares,0,
3153,100854,100854,Glass rod (Pc),Consumable,QC Stores & Spares,0,
3154,100853,100853,Test tube (50ml),Consumable,QC Stores & Spares,0,
3155,100852,100852,Measuring Cylinder (50ml),Consumable,QC Stores & Spares,0,
3156,100851,100851,Beaker (100ml),Consumable,QC Stores & Spares,0,
3157,100850,100850,Beaker (250ml),Consumable,QC Stores & Spares,0,
3158,100849,100849,Beaker (400ml),Consumable,QC Stores & Spares,0,
3159,100848,100848,Funnel Borosilicate,Consumable,QC Stores & Spares,0,
3160,100847,100847,Pipette (10ml),Consumable,QC Stores & Spares,0,
3161,100846,100846,Pipette (25ml),Consumable,QC Stores & Spares,0,
3162,100845,100845,Conical Flask (100ml),Consumable,QC Stores & Spares,0,
3163,100844,100844,Conical Flask (250ml),Consumable,QC Stores & Spares,0,
3164,100843,100843,Conical Flask (500ml),Consumable,QC Stores & Spares,0,
3165,100842,100842,Burette (50ml),Consumable,QC Stores & Spares,0,
3166,100841,100841,Burette (100ml),Consumable,QC Stores & Spares,0,
3167,100840,100840,Litmus paper Blue ,Consumable,QC Stores & Spares,0,
3168,100839,100839,"Methyl red indicator, 25gm",Consumable,QC Stores & Spares,0,
3169,100838,100838,"Barium Chloride (BaCl2), 500gm",Consumable,QC Stores & Spares,0,
3170,100837,100837,"Sodium Chloride (NaCl), 500gm",Consumable,QC Stores & Spares,0,
3171,100836,100836,"EDTA (Ethylene demine tetra acetic Acid), 500ml",Consumable,QC Stores & Spares,0,
3172,100835,100835,"Potassium permanganate (KMNO4), 500gm",Consumable,QC Stores & Spares,0,
3173,100834,100834,"Ammonium Sulphate (NH4SO4), 500gm",Consumable,QC Stores & Spares,0,
3174,100833,100833,"Zinc Acetate (CH3COO)2ZN.2H2O, 500gm",Consumable,QC Stores & Spares,0,
3175,100832,100832,"Magnesium Sulphate (MgSO4.7H2O), 500gm",Consumable,QC Stores & Spares,0,
3176,100831,100831,"Ammonium Chloride (NH4CL), 500gm",Consumable,QC Stores & Spares,0,
3177,100830,100830,"Triethanol Amine (N(CH2.CH2.OH)3, 500ml",Consumable,QC Stores & Spares,0,
3178,100829,100829,"Potassium Hydroxide (KOH), 500gm",Consumable,QC Stores & Spares,0,
3179,100828,100828,"Acetic Acid (CH3COOH), 500ml",Consumable,QC Stores & Spares,0,
3180,100827,100827,"Con. Nitric Acid HNO3, 500ml",Consumable,QC Stores & Spares,0,
3181,100826,100826,"Con. Sulphuric Acid (H2SO4), 500ml",Consumable,QC Stores & Spares,0,
3182,100825,100825,"Con. Hydrochloric Acid (HCL), 5ltr",Consumable,QC Stores & Spares,0,
3183,100824,100824,IS sieve (250 micron),Consumable,QC Stores & Spares,0,
3184,100823,100823,Dropper,Consumable,QC Stores & Spares,0,
3185,100822,100822,Measuring Cylinder (100ml),Consumable,QC Stores & Spares,0,
3186,100821,100821,Beaker (500ml),Consumable,QC Stores & Spares,0,
3187,100820,100820,Pipette (50ml),Consumable,QC Stores & Spares,0,
3188,100819,100819,Volumetric Flask (100ml),Consumable,QC Stores & Spares,0,
3189,100818,100818,Volumetric Flask (250ml),Consumable,QC Stores & Spares,0,
3190,100817,100817,Volumetric Flask (500ml),Consumable,QC Stores & Spares,0,
3191,100816,100816,Litmus paper Red,Consumable,QC Stores & Spares,0,
3192,100815,100815,NED - 3 (TLD),Consumable,Explosive Stores & Spares,0,
3193,100814,100814,NED - 5 (Twindet) ,Consumable,Explosive Stores & Spares,0,
3194,100813,100813,NED - 8 ( Twindet),Consumable,Explosive Stores & Spares,0,
3195,100812,100812,Safety fuse - Fuse - Coils,Consumable,Explosive Stores & Spares,0,
3196,100811,100811,Detonator - Ordinary ,Consumable,Explosive Stores & Spares,0,
3197,100809,100809,Cap-sensitive (Bottom charge) - 83mm diameter cartridge,Consumable,Explosive Stores & Spares,0,
3198,100808,100808,Cap-sensitive (Bottom charge),Consumable,Explosive Stores & Spares,0,
3199,100807,100807,Paro - Gaya - Kolkatta - Paro (Eco Class),Consumable,,0,
3200,100255,100255,Paint,Consumable,Building & Civil Stores & Spares,0,
3201,100803,100803,CFC Sprilal 32 W,Consumable,Electrical (Stores & Spares),0,
3202,100802,100802,Socket 6A,Consumable,Electrical (Stores & Spares),0,
3203,100801,100801,Gang Box 2 Way,Consumable,Electrical (Stores & Spares),0,
3204,100804,100804,HDPE Pipe 50M,Consumable,Building & Civil Stores & Spares,0,
3205,100800,100800,Hole Tite,Consumable,Building & Civil Stores & Spares,0,
3206,100799,100799,"Union 1""",Consumable,Building & Civil Stores & Spares,0,
3207,100798,100798,"Gate Valve 1""",Consumable,Building & Civil Stores & Spares,0,
3208,100797,100797,"GI Nipple 1""/4""",Consumable,Building & Civil Stores & Spares,0,
3209,100261,100261,GI Wire,Consumable,Building & Civil Stores & Spares,0,
3210,100421,100421,"Hinges 2""",Consumable,Building & Civil Stores & Spares,0,
3211,100420,100420,"Hinges 4""",Consumable,Building & Civil Stores & Spares,0,
3212,100733,100733,"Brass stop Cock (2.5"")",Consumable,Building & Civil Stores & Spares,0,
3213,100796,100796,Plain Ceiling Bit,Consumable,Building & Civil Stores & Spares,0,
3214,100215,100215,Toilet Pot,Consumable,Building & Civil Stores & Spares,0,
3215,100267,100267,Pad Lock,Consumable,OHS Stores & Spares,0,
3216,100794,100794,Floor Mat (Rubber),Consumable,Other Miscelleanous Stores & Spares,0,
3217,100805,100805,"Motor (MVE 2100/1, 3 phases, 6 poles 1000 RPM - 50 Hz 230/400 Volt)",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3218,100806,100806,"Motor (MVE 3000/1, 3 phases - 6 poles - 1000 RPM -50 Hz 230/400 Volt)",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3219,100795,100795,Elbow Joint 20 mm,Consumable,Building & Civil Stores & Spares,0,
3220,100793,100793,Tyres 265/60 R18,Consumable,Motor Vehicle Stores & Spares (GAD),0,
3221,100786,100786,Socket (5 pin),Consumable,Electrical (Stores & Spares),0,
3222,100787,100787,Switch 20 A,Consumable,Electrical (Stores & Spares),0,
3223,100788,100788,Switch box 3 way,Consumable,Electrical (Stores & Spares),0,
3224,100789,100789,Switch box 2 way,Consumable,Electrical (Stores & Spares),0,
3225,100790,100790,Switch box 4 way,Consumable,Electrical (Stores & Spares),0,
3226,100791,100791,Switch box 5 way,Consumable,Electrical (Stores & Spares),0,
3227,100792,100792,Fan regulator,Consumable,Electrical (Stores & Spares),0,
3228,100782,100782,Cotton Rolled Bandages (5cmx4m),Consumable,OHS Stores & Spares,0,
3229,100783,100783,Cotton Rolled Bandages 15cmx4m,Consumable,OHS Stores & Spares,0,
3230,100781,100781,Detol (Antiseptic Liquid),Consumable,OHS Stores & Spares,0,
3231,100780,100780,Burnol (Burn Cream),Consumable,OHS Stores & Spares,0,
3232,100779,100779,Absorbent Cotton Wool,Consumable,OHS Stores & Spares,0,
3233,100778,100778,Disprin (soluble Analyesic),Consumable,OHS Stores & Spares,0,
3234,100775,100775,Paraffin Gauze Dressing ,Consumable,OHS Stores & Spares,0,
3235,100784,100784,"Scissors (4.7"")",Consumable,Office Printing & Stationery Stores & Spares,0,
3236,100774,100774,Hand-loom Cotton Gauze (Non - sterilized),Consumable,OHS Stores & Spares,0,
3237,100776,100776,Dr. Clean (Isopropyl Alcohol),Consumable,OHS Stores & Spares,0,
3238,100785,100785,Providone-Iodine Lotion (100 ml),Consumable,OHS Stores & Spares,0,
3239,100773,100773,Sterilized Absorbent Gauze (10cmx10cm),Consumable,OHS Stores & Spares,0,
3240,100777,100777,Adhesive Plaster/Tape (10cmx5m),Consumable,OHS Stores & Spares,0,
3241,100769,100769,Small sterilized dressings,Consumable,OHS Stores & Spares,0,
3242,100770,100770,Large size sterilized dressing,Consumable,OHS Stores & Spares,0,
3243,100771,100771,Gabion Box (2mx1mx1m) with diaphragm ,Consumable,Building & Civil Stores & Spares,0,
3244,100221,100221,Cement 50 kgs,Consumable,Building & Civil Stores & Spares,0,
3245,100768,100768,Tashi Moelam (Mega Book),Consumable,Office Printing & Stationery Stores & Spares,0,
3246,100767,100767,Bump Cap (Safety Cap),Consumable,OHS Stores & Spares,0,
3247,100757,100757,Rechargeable Torch with Tube,Consumable,OHS Stores & Spares,0,
3248,100755,100755,Rechargeable Torch with Solar,Consumable,OHS Stores & Spares,0,
3249,100756,100756,Rechargeable Torch with Solar,Consumable,OHS Stores & Spares,0,
3250,100754,100754,Engine Oil 15W40 for Generator,Consumable,Lubricants,0,
3251,100753,100753,Plant for store construction,Consumable,Building & Civil Stores & Spares,0,
3252,100752,100752,Pad Lock - round - 80 mm,Consumable,OHS Stores & Spares,0,
3253,100751,100751,Pad Lock - round 65mm,Consumable,OHS Stores & Spares,0,
3254,100749,100749,Tube (JCB Wheel Loader),Consumable,Plant & Machinery Stores & Spares (Weel loaders),0,
3255,100747,100747,Oil Filter for Generator,Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
3256,100748,100748,Fuel Filter for Generator,Consumable,Plant & Machinery Stores & Spares (Weighbridge),0,
3257,100746,100746,Concave Wedge (603/9090),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3258,100745,100745,Shouldered Dowel Pin (320/33),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3259,100744,100744,Mantle Nut (603/929),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3260,100743,100743,Distribution Plate (603/936),Consumable,Electrical (Stores & Spares),0,
3261,100742,100742,Screw SKT CSK M20X50BS4168 (2226/0889),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3262,100741,100741,Mantle Nut Plug (603/915),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3263,100740,100740,Release Agent 250 ml (2144-0032),Consumable,Lubricants,0,
3264,100739,100739,Updated fine plan Report book for Habrang & Tshophangma ,Consumable,Office Printing & Stationery Stores & Spares,0,
3265,100738,100738,"Flexible House Pipe (2"")",Consumable,Building & Civil Stores & Spares,0,
3266,100737,100737,GI Plug,Consumable,Building & Civil Stores & Spares,0,
3267,100736,100736,"Taflon Tape (2.5"")",Consumable,Electrical (Stores & Spares),0,
3268,100735,100735,"GI Nipple 50 mm (2.5"")",Consumable,Building & Civil Stores & Spares,0,
3269,100734,100734,"GI Pipe ��� 6 Mtrs (2.5"")",Consumable,Building & Civil Stores & Spares,0,
3270,100732,100732,"GI Tee (2.5"")",Consumable,Building & Civil Stores & Spares,0,
3271,100731,100731,"GI Reducer ( 2.5"")",Consumable,Building & Civil Stores & Spares,0,
3272,100730,100730,GI Socket (2.5 diameter),Consumable,Building & Civil Stores & Spares,0,
3273,100729,100729,GI Union (2.5 diameter),Consumable,Building & Civil Stores & Spares,0,
3274,100728,100728,"G.I Pipe (2.5"" diameter)",Consumable,Building & Civil Stores & Spares,0,
3275,100727,100727,"GI Reducer ( 2.5"" to 3"")",Consumable,Building & Civil Stores & Spares,0,
3276,100726,100726,"Nipple (3��� dia, Length ��� 25 mm)",Consumable,Building & Civil Stores & Spares,0,
3277,100220,100220,Grease for excavator,Consumable,Lubricants,0,
3278,100216,100216,Tyre (1000-20-5E00587-3216) for tipper,Consumable,Motor Vehicle Stores & Spares (GAD),0,
3279,100633,100633,Brake Shoe for LPK 1618,Consumable,Motor Vehicle Stores & Spares (GAD),0,
3280,100634,100634,Rivit,Consumable,Motor Vehicle Stores & Spares (GAD),0,
3281,100723,100723,Bolt Hex M24X100 BS3692 GR8.8 (2232-1355),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3282,100724,100724,Nut (2217-0011),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3283,100722,100722,Lower Cheek Liner RHS (CR024-003-008-IN RHS),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3284,100721,100721,Lower Cheek Liner Lhs (CR024-008-IN LHS),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3285,100720,100720,IPC [50mm],Consumable,,0,
3286,100719,100719,"MS Pole 3""x 6 M",Consumable,Building & Civil Stores & Spares,0,
3287,100718,100718,"Electric Cable 2 core, 4 sq.mm",Consumable,Electrical (Stores & Spares),0,
3288,100717,100717,MCB Box 2 Way,Consumable,Electrical (Stores & Spares),0,
3289,100441,100441,FMFs Report - Kharibari dara Stone Quarry ,Consumable,Office Printing & Stationery Stores & Spares,0,
3290,100716,100716,"EIA Report, Kharibari Dara Stone Quarry",Consumable,Office Printing & Stationery Stores & Spares,0,
3291,100715,100715,Photo Paper A3 size ,Consumable,Office Printing & Stationery Stores & Spares,0,
3292,100714,100714,Apron (Leather),Consumable,OHS Stores & Spares,0,
3293,100708,100708," Screen Mesh (size 1200x1500) Aperture size 42 MM, Thickness 10 MM",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3294,100709,100709," Screen Mesh (size 1200x1500) Aperture size 24MM, Thickness 8 MM",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3295,100710,100710," Screen Mesh (size 1200x1500) Aperture size 12 MM, Thickness 6 MM",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3296,100711,100711," Screen Mesh (size 1200x1500) Aperture size 6 MM, Thickness 3 MM",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3297,100712,100712," Screen Mesh (size 1200x1500) Aperture size 95 MM, Thickness 10 MM Punch Plate",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3298,100713,100713," Screen Mesh (size 1200x1500) Aperture size 95 MM, Thickness 12 MM",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3299,100706,100706,stock ledger,Consumable,Office Printing & Stationery Stores & Spares,0,
3300,100705,100705,Drum Cartridge  (CF219A),Consumable,Office Printing & Stationery Stores & Spares,0,
3301,100699,100699,Drum Cartridge  (CF219A),Consumable,Office Printing & Stationery Stores & Spares,0,
3302,100704,100704,Keyboard (Dell Latitude 3450),Consumable,Data Processig Stores & Spares,0,
3303,100703,100703,Telephone (Beetal),Consumable,Data Processig Stores & Spares,0,
3304,100702,100702,HDMI to HDMI Cable 2.0  ( 5Mtrs) ,Consumable,Data Processig Stores & Spares,0,
3305,100701,100701,USB Optical Mouse ,Consumable,Data Processig Stores & Spares,0,
3306,100700,100700,UPS Battery (12V ��� 7.2 ah) Exide,Consumable,Data Processig Stores & Spares,0,
3307,100698,100698,Printer Cartridges (CF218 A),Consumable,Office Printing & Stationery Stores & Spares,0,
3308,100697,100697,Screen Mesh (12450170 -42),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3309,100696,100696,Screen Mesh 590xMM1480MMX44MMX08MM (5002-56-07-44),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3310,100695,100695,Screen Mesh 590xMM1480MMX95MMX10MM (5002-56-07-95),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3311,100694,100694,1146000 Clinch Pin 1/4X11/2 (6650489),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3312,100692,100692,Screen Mesh (5002 - 56 - 04 - 05),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3313,100691,100691,Screen Mesh (5002 - 56 - 03 - 05),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3314,100690,100690,"Ridges 600 mm with bolts, hooks & Nuts",Consumable,Building & Civil Stores & Spares,0,
3315,100689,100689,"Kitchen Sink (Medium 24""*8"")",Consumable,Building & Civil Stores & Spares,0,
3316,100688,100688,"Casing Capping 1""",Consumable,Building & Civil Stores & Spares,0,
3317,100687,100687,Electric CFCL Bulb 15W,Consumable,Electrical (Stores & Spares),0,
3318,100686,100686,PVC Wire ( 90 Mtrs per roll),Consumable,Building & Civil Stores & Spares,0,
3319,100685,100685,GI Binding Wire (25 kg),Consumable,Building & Civil Stores & Spares,0,
3320,100684,100684,Screen Drive Belt SPB L = 2360 (5002 - 63 - 10) ,Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3321,100683,100683,Rubber Cushion for Screen Box _ 15 Meter (1910231 - 15 MTR) ,Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3322,100682,100682,1146000 Clinch Pin 1/4X11/2 (6650489),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3323,100681,100681,Simplicity Screen Tension Wedges (6650487),Consumable,Plant & Machinery Stores & Spares (Crusher),0,
3324,100680,100680,"Screen Tension Spare 3/8"" S-2388-4 (6650488)",Consumable,Plant & Machinery Stores & Spares (Crusher),0,
